id,earliest_cr_line,revol_bal,total_pymnt,last_pymnt_d,last_pymnt_amnt,last_credit_pull_d
978948,5-Oct,112,5202.539187,5/1/2012,4271.15,9/1/2013
978962,Apr-98,15188,6160.024666,3/1/2012,2416.85,3/1/2012
978992,Apr-97,2152,28642.13042,2/1/2012,26781.6,5/1/2016
978993,May-86,44466,36368.19,5/1/2016,673.72,5/1/2016
979032,6-Apr,1916,5534.254656,5/1/2013,2428.96,10/1/2013
979074,Nov-93,15766,18013.36111,8/1/2014,1502.8,8/1/2014
979090,Apr-89,18591,16857.35,10/1/2015,351.13,5/1/2016
979102,Mar-00,5949,5265.890664,1/1/2014,218.35,6/1/2014
979107,May-93,4079,25582.11589,10/1/2012,19740.58,10/1/2012
979114,May-81,85035,14271.57412,3/1/2012,12994.06,4/1/2016
979132,Jun-97,5568,7245.68,10/1/2014,205.89,10/1/2015
979141,Jan-94,6225,6963.570001,10/1/2014,205.3,12/1/2015
979157,Feb-98,0,2242.065492,2/1/2014,1092.8,2/1/2014
979169,Jan-00,5663,9579,5/1/2014,309,4/1/2016
979176,May-96,51,4382.690262,10/1/2014,123.19,5/1/2016
979177,Jan-00,8337,21806.78,5/1/2016,396.66,5/1/2016
979183,May-90,16640,7669.749881,10/1/2014,214.5,3/1/2016
979205,Dec-82,16159,17809.46001,2/1/2015,5993.88,5/1/2016
979271,May-90,7955,12052.44095,11/1/2014,2.66,11/1/2014
979272,Dec-99,6228,8169.250845,3/1/2012,2606.46,4/1/2012
979287,Jul-99,26152,4858.35,5/1/2012,695.46,4/1/2016
979294,Feb-94,6970,16828.30737,10/1/2012,11473.59,11/1/2012
979302,Mar-89,26955,1614.89741,1/1/2013,609.23,2/1/2013
979316,3-Nov,790,12214.91792,10/1/2014,344.1,5/1/2016
979317,Jul-95,2336,24456.16,5/1/2016,423,5/1/2016
979334,4-Feb,16133,11974.35,11/1/2014,12.33,4/1/2016
979572,Oct-00,13078,4973.980002,10/1/2014,158.34,10/1/2014
979575,Sep-95,18528,35865.92,12/1/2014,1542.02,5/1/2016
979576,Sep-74,9423,22820.45824,3/1/2013,16204.67,11/1/2013
979580,Nov-98,1966,4286.600963,10/1/2014,130.09,10/1/2014
979592,Aug-00,10799,6491.08,5/1/2016,118.04,5/1/2016
979612,Feb-96,25920,12844.86998,4/1/2013,6638.85,5/1/2013
979618,Dec-95,13618,3629.22,5/1/2012,250,8/1/2012
979646,Dec-92,15538,16475.73194,3/1/2012,14488.26,3/1/2012
979654,1-Nov,2203,6809.055312,3/1/2014,1669.81,3/1/2014
979659,Jan-93,3110,3482.11,6/1/2013,167.08,11/1/2013
979666,4-Jan,4808,13454.24,2/1/2013,841.24,5/1/2016
979667,Feb-90,15136,25788.57,9/1/2014,10442.23,5/1/2016
979677,Nov-89,97371,28035.79,5/1/2016,510.6,5/1/2016
979689,Apr-96,19871,12319.15,8/1/2013,560,5/1/2016
979704,Jun-99,20129,15402.21,6/1/2012,150,5/1/2016
979730,2-Nov,24698,28671.1209,11/1/2013,9142.32,5/1/2016
979752,Sep-84,1159,6542.426897,9/1/2013,2501.09,9/1/2013
979778,May-98,7061,5834.03,2/1/2014,242.52,4/1/2014
979789,5-Feb,21769,22760.1,12/1/2014,7988.63,5/1/2016
979814,Jun-92,0,25366.72917,9/1/2013,14316.44,9/1/2013
979819,Dec-98,6204,14920.10154,2/1/2014,7610.35,3/1/2014
979822,Dec-97,79136,10197.16819,4/1/2013,683.73,3/1/2016
979826,Aug-82,24596,10361.72128,9/1/2012,7135.02,5/1/2016
979827,Aug-90,16476,17390.9,3/1/2015,5507.24,4/1/2015
979834,Jul-83,29602,17555.03,5/1/2016,319.46,5/1/2016
979840,May-93,28930,39827.93463,5/1/2014,2505.12,10/1/2015
979842,Aug-99,40032,50891.47876,4/1/2014,23074.36,7/1/2015
979858,Jul-99,26397,24005.42001,10/1/2014,686.91,5/1/2016
979860,Oct-99,13470,7737.310002,10/1/2014,241.51,10/1/2014
979863,Oct-91,7597,7638.99,11/1/2011,7640.11,12/1/2011
979864,3-Jan,3461,2212.515616,6/1/2012,1713.96,3/1/2016
979880,Apr-96,13128,19039.79004,10/1/2014,555.44,10/1/2014
979881,Nov-98,50892,14774.67,9/1/2013,494.59,12/1/2013
979899,Jan-94,13294,18095.3958,7/1/2014,2006.21,5/1/2016
979926,Mar-90,6846,16207.74998,12/1/2014,5727.19,5/1/2016
979932,3-Sep,3314,4115.179998,10/1/2014,124.43,10/1/2014
979937,6-Jul,2426,8248.552089,8/1/2013,3271.02,5/1/2016
979950,Feb-82,13340,11932.87705,11/1/2013,4140.05,5/1/2016
980033,May-90,26345,14713.05,1/1/2013,981.45,5/1/2016
980064,2-Dec,12433,16966.14164,6/1/2014,7324.75,6/1/2014
980072,1-Oct,1125,14642.14,4/1/2016,271.14,5/1/2016
980075,Dec-99,101058,48352.22993,4/1/2016,5435.48,5/1/2016
980105,Jun-90,3099,8240.66,11/1/2012,404.24,5/1/2016
980136,Dec-93,18972,52103.35993,4/1/2016,3802.68,4/1/2016
980142,3-Apr,9898,6256.030066,5/1/2012,5131.9,2/1/2016
980174,Jan-99,23802,34524.52,5/1/2016,629.14,5/1/2016
980191,Sep-86,14161,2743.465836,10/1/2014,79.68,5/1/2016
980193,5-Nov,3926,5502.331585,1/1/2013,1926.16,3/1/2013
980207,Oct-94,39569,24712.3935,1/1/2014,6676.79,5/1/2016
980209,2-Oct,7077,10586.91,1/1/2015,17.36,2/1/2016
980215,Sep-99,19647,8977.996015,12/1/2012,5514.55,5/1/2016
980228,Aug-95,87008,8845.189214,8/1/2013,3593.36,4/1/2016
980230,1-May,19275,21612.04,5/1/2016,394.55,5/1/2016
980234,Apr-00,13819,13689.53518,7/1/2014,1883.46,7/1/2014
980239,5-Nov,11435,7245.680005,10/1/2014,233.57,3/1/2016
980260,6-Oct,1374,3622.81,10/1/2014,105.51,11/1/2015
980270,Jan-95,27197,38074.05998,3/1/2016,4930.3,4/1/2016
980278,Oct-00,291,18897.52001,9/1/2014,1079.41,5/1/2016
980283,1-Sep,2361,4461.836959,12/1/2013,1336.6,1/1/2014
980289,4-Dec,5276,13800.73,8/1/2014,402.54,1/1/2015
980293,Mar-94,25483,15796.21,3/1/2014,382,3/1/2014
980312,4-Jul,2925,89.89,,0,3/1/2012
980336,Jul-00,20892,23244.03,5/1/2016,431.37,5/1/2016
980339,Oct-85,3271,22892.83547,7/1/2013,15021.34,3/1/2016
980365,Dec-93,3971,4077.302308,1/1/2012,3827.5,1/1/2012
980378,Nov-98,31589,3015.53,4/1/2012,415.32,9/1/2012
980381,8-Jul,8256,2440.52,3/1/2013,136,8/1/2013
980395,Dec-89,14802,36432.01,5/1/2016,662.95,5/1/2016
980397,Sep-97,317,5323.42,5/1/2016,97.1,5/1/2016
980428,3-Apr,1945,17523.00501,7/1/2014,6242.18,8/1/2014
980446,Nov-96,17323,28389.42996,4/1/2015,8957.33,4/1/2015
980473,Mar-00,4451,40159.8,5/1/2016,744.83,5/1/2016
980494,Dec-89,7567,5517.16,11/1/2012,444.27,5/1/2016
980513,May-84,8313,9947.956724,11/1/2014,291.54,5/1/2016
980522,Nov-89,7634,29015.9736,9/1/2014,11750.15,2/1/2016
980540,3-Sep,9248,13914.27001,10/1/2014,406.57,5/1/2016
980542,Dec-94,13055,11244.13411,6/1/2014,1552.39,7/1/2014
980552,Apr-74,13825,18853.26,5/1/2016,349.98,5/1/2016
980968,Jan-91,7390,26285.91,7/1/2014,11120.83,10/1/2014
980996,Oct-81,0,6037.92,9/1/2013,26.62,2/1/2014
981005,Sep-99,10258,11264.45805,11/1/2014,317.49,5/1/2016
981033,3-Apr,22633,8667.560429,7/1/2012,6468.91,4/1/2016
981177,4-Feb,1898,2178.123298,3/1/2013,1178.87,3/1/2013
981365,Jun-87,10397,25976.92,4/1/2016,483.18,5/1/2016
981387,Aug-97,18905,13190.78689,4/1/2014,2875.06,5/1/2016
981396,Dec-93,14973,7321.904445,10/1/2014,207.85,10/1/2015
981410,Mar-99,8410,26128.79304,1/1/2012,24858.6,2/1/2012
981423,Mar-97,13406,18013.36111,8/1/2014,1503.52,9/1/2014
981435,May-98,6075,10196.37663,6/1/2014,1393.9,6/1/2014
981451,Mar-98,20456,8045.55069,1/1/2014,2192.96,4/1/2016
981456,Oct-98,16370,34423.67,5/1/2016,638.25,5/1/2016
981458,Nov-98,579,4490.46934,4/1/2014,2066.25,4/1/2014
981465,Jul-96,4182,8724.971815,4/1/2014,1423.66,4/1/2014
981482,Sep-93,23563,804.22,11/1/2011,805.17,5/1/2016
981504,Nov-97,17681,15137.67295,6/1/2012,11921.52,5/1/2016
981507,Sep-99,20552,23642.54886,8/1/2014,1966.72,12/1/2015
981516,4-Jul,297,23912.82,4/1/2014,240,5/1/2014
981531,4-Nov,1548,2381.42,11/1/2014,72.32,5/1/2016
981540,Dec-87,33171,46146.05995,4/1/2015,13756.57,4/1/2015
981571,1-Apr,6419,7002.6549,5/1/2013,2882.21,6/1/2013
981596,Apr-97,15138,8993.246304,6/1/2014,926.1,6/1/2014
981604,Jul-96,21366,55368.40995,4/1/2015,15690.64,4/1/2016
981610,Oct-80,4609,3440.65,8/1/2013,150.48,1/1/2014
981611,Sep-86,36097,16896.31001,10/1/2014,953.18,5/1/2016
981620,1-Apr,5856,12370.88,12/1/2014,26.82,4/1/2016
981627,May-65,19330,20785.24341,7/1/2013,12524.15,7/1/2013
981639,2-Mar,3959,18790.72002,10/1/2014,554.36,10/1/2014
981667,6-Nov,12765,4146.21,11/1/2012,293.21,4/1/2013
981670,Oct-98,11305,7858.800002,10/1/2014,229.46,10/1/2014
981683,Feb-00,9201,12083.6126,6/1/2014,349.97,5/1/2016
981693,Oct-90,664,35541.27,5/1/2016,647.05,5/1/2016
981695,5-Jun,10810,1922.8,11/1/2011,732.9,4/1/2012
981720,Dec-94,86385,39931.61648,9/1/2013,20944.68,9/1/2013
981721,Dec-96,9363,3283.349552,11/1/2014,97.85,7/1/2015
981750,Apr-98,26436,7463.94,6/1/2012,933.14,5/1/2016
981778,5-Aug,7396,15278.10283,8/1/2014,6389.28,11/1/2015
981781,Nov-97,3799,17146.55,10/1/2014,489.37,10/1/2014
981809,5-Jul,12348,24702.41,11/1/2014,714.41,10/1/2014
981817,Aug-93,28761,29375,5/1/2016,534.93,5/1/2016
981842,2-Sep,7392,8838.613632,8/1/2014,746.44,5/1/2016
981855,Jan-99,6575,11717.74482,8/1/2014,980.52,7/1/2015
981875,2-Aug,4065,34317.29164,6/1/2014,14965.05,11/1/2015
981878,Apr-97,69461,4461.15,10/1/2012,32.81,4/1/2016
981900,Jan-99,17414,13283.70123,10/1/2014,391.55,2/1/2015
981904,8-Mar,1408,4788.468094,10/1/2012,3474.38,9/1/2012
981911,Jun-94,8418,20063.05657,10/1/2014,586.4,10/1/2014
981913,Sep-73,5992,12351.20109,10/1/2014,356.85,10/1/2014
981922,May-97,1277,3511.202958,11/1/2013,1135.51,5/1/2016
981929,Sep-90,52764,37610.61,12/1/2014,829.6,5/1/2015
981950,Oct-93,8359,15474.75788,10/1/2012,2599.73,11/1/2015
981976,2-Jun,23233,2003.09,5/1/2012,289.76,9/1/2012
981980,Dec-98,338,17155.75811,8/1/2013,6905.96,9/1/2013
981989,2-May,10336,24483.78,12/1/2013,855.42,5/1/2014
981998,2-Dec,3106,10716.58,10/1/2014,308.04,7/1/2015
982001,Sep-98,45559,3421.678318,1/1/2013,2003.88,2/1/2013
982007,Nov-82,9292,12781.31917,11/1/2014,364.54,11/1/2014
982009,Dec-96,18589,17094.88,5/1/2016,311.04,4/1/2016
982018,Oct-87,33188,9896.33,11/1/2013,218,12/1/2015
982027,Apr-98,8744,16805.69999,5/1/2016,1636.56,5/1/2016
982035,Dec-97,61,21371.296,11/1/2012,13898.16,12/1/2012
982047,6-Oct,1714,3638.41,11/1/2011,3638.74,5/1/2016
982070,Feb-96,15638,19593.88489,3/1/2014,679.3,3/1/2014
982124,Apr-94,19431,28856.65002,7/1/2015,7241.25,7/1/2015
982130,5-Jul,9283,5632.206655,10/1/2014,160.22,3/1/2015
982138,1-Jan,17268,8523.21827,9/1/2013,3411.15,9/1/2013
982161,Jun-83,55727,39425.71999,11/1/2014,1105.12,9/1/2015
982170,Apr-88,29441,19825.49807,10/1/2014,564.44,10/1/2014
982209,Mar-72,1159,40714.26,5/1/2016,741.88,5/1/2016
982218,Nov-97,10936,9981.44,1/1/2014,283.2,5/1/2014
982253,Sep-98,22795,17555.62992,11/1/2013,5667.53,5/1/2016
982256,1-Apr,5910,816.88,9/1/2012,67.09,2/1/2013
982285,8-Sep,889,1926.230001,10/1/2014,56.04,3/1/2016
982309,Sep-96,23250,23715.98269,6/1/2013,15143.9,5/1/2016
982314,Oct-91,20955,989.95,3/1/2012,198.46,4/1/2016
982320,Aug-97,2990,13148.14,10/1/2014,369.6,5/1/2016
982991,3-Mar,11273,14621.9761,8/1/2012,10789.25,1/1/2016
983626,6-May,14899,16278.40999,4/1/2015,4331.6,5/1/2015
983632,Jul-89,31217,7312.100197,7/1/2012,5597.93,10/1/2015
983669,Aug-85,11815,11053.31,10/1/2014,325.24,5/1/2016
983704,Apr-91,22067,7189.772332,5/1/2013,3521.4,10/1/2011
983729,Jul-00,11857,7026.496352,2/1/2013,4001.11,5/1/2016
983747,Mar-88,3857,8723.123742,9/1/2013,3332.91,10/1/2013
983758,1-Mar,11997,9861.111782,10/1/2014,276.92,10/1/2014
983769,Nov-94,15373,27501.65,5/1/2016,510.6,5/1/2016
983780,Jan-95,3226,13196.06605,2/1/2014,1877.03,3/1/2014
983800,Jan-96,1379,3251.89842,1/1/2014,511.83,1/1/2014
983802,Mar-91,11219,17990.63552,6/1/2014,2482.58,3/1/2016
983816,7-Feb,8525,10637.67405,8/1/2014,883.88,5/1/2015
983818,Nov-98,2682,12107.30496,3/1/2014,2671.11,3/1/2014
983821,Jun-94,11907,21774.53476,10/1/2013,12049.73,10/1/2014
983839,5-Jan,5481,8700.482529,12/1/2013,2604.48,5/1/2016
983843,1-Aug,9765,18295.53,5/1/2016,333.85,4/1/2016
983890,Dec-96,11612,9476.51,4/1/2013,208.06,6/1/2013
983893,Jul-00,6974,9011.557494,10/1/2014,256.54,10/1/2014
983930,6-Apr,8243,6247.874926,6/1/2012,349.04,6/1/2012
983966,Feb-84,503,6696.312923,7/1/2013,2891.35,8/1/2013
983992,Feb-00,15748,3981.12,5/1/2013,210.83,9/1/2013
984056,Aug-79,13728,10250.76,3/1/2015,42.07,2/1/2016
984074,Nov-98,3490,3868.64,10/1/2014,114.62,5/1/2016
984102,Oct-98,0,14719.49841,3/1/2013,9906.71,3/1/2013
984107,May-00,15991,17287.70001,9/1/2014,976.1,3/1/2016
984113,Jun-91,16113,40032.84959,8/1/2014,3327.72,8/1/2014
984141,May-94,25942,27436.42431,1/1/2014,8891.06,1/1/2014
984146,3-Feb,3194,3495.265019,11/1/2014,104.3,5/1/2016
984147,Sep-99,15588,19702.70382,5/1/2012,17046.96,5/1/2013
984148,4-Oct,4486,3868.53,3/1/2013,214.93,8/1/2013
984168,Nov-99,11170,6659.1,12/1/2012,476.3,5/1/2016
984182,Apr-87,16837,19590.43,5/1/2016,356.21,5/1/2016
984216,Aug-89,6996,5892.827458,7/1/2013,2511.65,7/1/2013
984263,Mar-93,2320,2885.006447,5/1/2014,1358.5,5/1/2016
984277,3-Sep,3325,9861.111782,10/1/2014,277.67,5/1/2016
984290,1-Jan,0,6014.73,10/1/2014,171.83,10/1/2014
984292,Dec-00,6874,12649.35402,10/1/2014,370.48,4/1/2016
984300,Sep-95,17798,20881.76187,10/1/2014,597.97,10/1/2014
984361,Dec-96,7501,8604.447492,6/1/2013,3980.75,11/1/2014
984383,Jul-98,5505,5477.159932,10/1/2013,238.2,10/1/2013
984397,Nov-96,21432,12864.87,5/1/2016,234.09,5/1/2016
984402,Jul-95,32784,17969.78809,4/1/2014,3897.34,5/1/2016
984405,Mar-88,53966,23575.47945,3/1/2013,15763.67,2/1/2016
984446,1-Sep,10325,15867.59793,5/1/2014,7471.58,6/1/2014
984448,6-Oct,6446,17761.93932,4/1/2014,3391.94,4/1/2014
984476,6-Sep,4856,6809.055313,2/1/2014,1673.09,4/1/2016
984487,Jan-99,13545,9135.148827,12/1/2013,2746.76,1/1/2014
984490,May-97,23248,24639.75999,10/1/2014,704.09,10/1/2014
984507,1-Mar,2217,6574.052163,10/1/2014,184.86,5/1/2016
984524,2-May,863,3572.199999,10/1/2014,108.63,10/1/2014
984527,Nov-96,13637,19263.80001,10/1/2014,569.3,10/1/2014
984535,Mar-96,12438,32478.85424,12/1/2013,17703.44,5/1/2016
984536,Mar-97,10050,10902.63411,2/1/2014,2688.67,3/1/2016
984541,May-96,18131,26945.82,5/1/2016,499.78,5/1/2016
984544,Jun-99,36086,21051.59999,10/1/2014,600.03,5/1/2016
984557,1-Nov,11236,9208.411213,4/1/2013,4658.05,2/1/2015
984579,Jun-83,8696,3259.248064,12/1/2013,880.12,1/1/2014
984588,Oct-87,12200,15735.26999,3/1/2015,4944.71,8/1/2015
984596,Jan-97,4617,5970.28,12/1/2014,187.62,5/1/2016
984620,4-Aug,8881,15722.99324,2/1/2014,7865.17,7/1/2015
984625,1-Jan,8679,11096.26,7/1/2013,42.92,11/1/2013
984631,Jan-93,18272,20323.45998,3/1/2015,6531.52,11/1/2015
984636,Apr-94,17613,16146.48,10/1/2014,463.96,5/1/2016
984640,Dec-95,12983,20959.43,10/1/2015,4341.17,5/1/2016
984690,Aug-99,32024,16919.76306,11/1/2014,485.95,10/1/2014
984701,May-97,8129,16435.16394,11/1/2014,458.67,10/1/2014
984742,1-Sep,9425,5633.769964,12/1/2013,1670.44,5/1/2016
984775,Nov-00,11805,27609.8,5/1/2016,503.32,5/1/2016
984791,Oct-00,17110,10944.54865,9/1/2012,7643.82,4/1/2016
984792,Aug-90,9752,6942.616637,3/1/2014,1676.18,5/1/2016
984805,Nov-84,9178,35393.95646,11/1/2011,35395.59,6/1/2014
984808,Dec-94,13440,25799.94833,4/1/2014,12247.53,4/1/2015
984812,8-Jan,623,1947.35,10/1/2014,59.81,11/1/2014
984826,7-May,6205,4166.27,10/1/2014,123.26,10/1/2014
984837,Apr-00,7122,20676.11,5/1/2016,382.95,5/1/2016
984841,3-Oct,1122,3359.94,11/1/2014,97.96,10/1/2014
984853,Nov-99,25015,23845.73,11/1/2015,494.59,5/1/2016
984854,Jan-99,38347,6025.466088,10/1/2012,183.81,11/1/2013
984879,3-Jan,6149,16367.24901,6/1/2014,7889.73,7/1/2014
984882,4-May,33758,11328.65717,11/1/2012,7218.97,3/1/2014
984889,6-Jan,920,4830.46,10/1/2014,148.8,10/1/2014
984893,3-Jun,2729,2320.73,11/1/2014,4.49,11/1/2014
984910,1-Nov,2033,12482.41005,6/1/2012,9909.5,1/1/2016
984921,Jun-94,18485,22443.70999,3/1/2016,2908.87,3/1/2016
984924,Jul-00,2170,15483.3771,1/1/2013,9261.51,2/1/2014
984940,Jul-99,0,2740.525895,3/1/2013,1459.83,3/1/2015
984948,May-90,18044,24472.37929,2/1/2014,12550.81,5/1/2016
984968,Apr-94,2213,42490.2,5/1/2016,773.44,5/1/2016
984990,2-Apr,10860,3664.418853,11/1/2014,108.75,4/1/2015
984998,Feb-97,9947,12059.18509,2/1/2013,6826.76,11/1/2014
985043,Dec-94,14264,20765.41698,12/1/2014,584.14,12/1/2014
985053,Jun-74,17253,10907.48429,5/1/2013,5308.26,6/1/2013
985071,6-Oct,3682,10105.88041,4/1/2014,1925.33,5/1/2016
985083,6-Aug,2073,1725.01,7/1/2012,345.76,12/1/2012
985107,Jul-98,20096,4092.6,3/1/2012,819.3,5/1/2016
985115,Feb-96,23016,18299.92,10/1/2015,389.36,5/1/2016
985127,May-99,21672,5394.05,3/1/2013,909.44,5/1/2016
985135,Dec-87,18574,16624.66729,9/1/2013,6307.98,5/1/2016
985140,Jul-93,25714,20126.7627,3/1/2014,4320.61,7/1/2014
985145,6-Sep,5835,19051.72817,11/1/2014,546.57,11/1/2014
985176,Mar-97,35605,20538.20857,11/1/2013,7230.13,5/1/2016
985182,6-Mar,7850,7885.107216,11/1/2014,223.59,11/1/2014
985200,Oct-86,26562,6173.26902,11/1/2014,175.34,11/1/2014
985205,Jul-99,2925,5083.17,10/1/2014,146.44,10/1/2014
985210,Dec-91,22365,38345.52457,3/1/2013,25987.95,5/1/2016
985214,Feb-00,10091,5302,6/1/2012,169.45,5/1/2016
985220,Jun-82,10343,14683.19999,6/1/2015,4012.36,5/1/2016
985266,Dec-98,9791,18257.21001,4/1/2016,2360.1,4/1/2016
985275,Sep-97,45297,16699.24,5/1/2016,304.32,5/1/2016
985276,8-Mar,1591,6295.15,5/1/2016,114.89,5/1/2016
985283,Sep-86,14759,7035.93,3/1/2014,260.59,5/1/2016
985292,3-Aug,7645,5701.228125,11/1/2011,5702.11,12/1/2011
985311,Jan-91,23110,39778.57,5/1/2016,734.69,5/1/2016
985332,Apr-97,12559,10956.79,10/1/2014,306.94,5/1/2016
985338,3-Oct,12336,15395.1,9/1/2014,865.1,5/1/2016
985357,Mar-96,1002,3335.8,9/1/2013,50,11/1/2013
985386,Oct-81,23700,5714.390383,9/1/2014,323.34,5/1/2016
985412,Jul-97,26938,10200.71257,3/1/2013,5443.8,2/1/2016
985438,Jul-00,14006,1119.96,10/1/2014,34.66,4/1/2016
985440,6-Oct,1401,36986.57477,6/1/2013,16379.31,7/1/2013
985454,Jul-95,12665,26629.13,5/1/2016,494.59,5/1/2016
985465,Apr-99,5965,8371.920038,9/1/2013,3137.49,4/1/2014
985470,Sep-00,11006,12003.64941,8/1/2013,4765.68,5/1/2016
985475,Sep-90,15951,20000.03,5/1/2016,363.81,5/1/2016
985493,Nov-98,11154,12810.4,9/1/2014,337.45,2/1/2015
985495,1-Mar,7583,13517.35861,11/1/2014,378.23,5/1/2016
985508,1-Oct,1946,7046.320004,3/1/2015,2112.73,9/1/2015
985545,1-Aug,13427,20464.79,10/1/2013,62.09,5/1/2016
985610,Oct-98,23017,14288.76999,10/1/2014,414.85,10/1/2014
985628,Mar-99,9468,4356.225309,3/1/2013,2356.13,11/1/2015
985643,1-Aug,54,6837.857207,5/1/2014,1127.72,5/1/2016
985644,Aug-86,2035,10956.77596,10/1/2014,308.18,10/1/2014
985674,5-Nov,4701,9715.619997,10/1/2014,277.32,10/1/2014
985689,Jul-96,30326,13257.21831,7/1/2012,10992.91,11/1/2012
985695,Nov-98,2574,27751.1869,6/1/2013,17809.13,7/1/2013
985705,1-Sep,1039,8575.2,5/1/2016,158.89,5/1/2016
985706,Dec-87,9943,6758.656935,10/1/2014,192.25,5/1/2016
985708,Apr-00,1361,6911.36,5/1/2016,125.83,2/1/2016
985735,Dec-99,19697,11150.8003,12/1/2012,6858.59,5/1/2015
985795,1-Sep,11819,11737.06912,12/1/2013,3480.38,5/1/2016
985800,Dec-00,4237,3151.74,3/1/2012,141.21,5/1/2016
985801,Apr-92,10043,14280.52999,10/1/2014,404.95,5/1/2016
985811,Oct-94,11733,18915.93,5/1/2016,351.13,5/1/2016
985825,Nov-90,64492,10030.42577,3/1/2014,2473.91,3/1/2014
985852,Mar-97,2504,14960.90859,5/1/2013,4671.12,6/1/2013
985881,Jul-78,8716,23003.75,9/1/2014,657.29,2/1/2015
985882,6-Sep,144,7893.395946,7/1/2013,4936.57,8/1/2013
985889,May-77,25499,7554.964238,9/1/2012,5505.51,9/1/2012
985894,8-Aug,1183,2191.409023,2/1/2013,491.81,2/1/2014
985909,Dec-63,22141,5478.387981,11/1/2014,154.5,11/1/2014
985912,Oct-00,15773,26591.3097,4/1/2012,23263.21,6/1/2013
985932,Nov-00,10712,2435.4,10/1/2012,203.59,5/1/2016
985952,Mar-87,33391,10402.01385,7/1/2012,8257.92,7/1/2012
985956,2-Oct,5281,16386.95879,9/1/2012,11881.25,11/1/2013
985964,Aug-00,3415,2430.432899,3/1/2012,2184.17,5/1/2016
985965,6-Nov,3675,3929.370001,10/1/2014,114.19,3/1/2016
986011,7-Nov,9057,13011.83849,11/1/2014,376.91,5/1/2016
986013,5-Aug,6568,8208.410001,10/1/2014,234.61,10/1/2014
986026,3-Nov,11687,20394.74002,7/1/2015,5367.57,5/1/2016
986032,Dec-91,31089,30179.81238,10/1/2013,11492.47,10/1/2013
986044,Sep-98,0,18626.52999,10/1/2014,523.69,10/1/2014
986046,3-Jun,6039,10281.84023,12/1/2013,2991.19,5/1/2015
986049,Aug-94,10,13993.64,5/1/2016,254.44,5/1/2016
986134,May-85,34348,3417.36,6/1/2012,164.67,5/1/2016
986180,Aug-99,25377,43079.28,5/1/2016,798.76,5/1/2016
986196,4-Dec,5413,3981.779998,10/1/2014,114.37,10/1/2014
986209,Mar-96,772,3943.02,7/1/2013,237.2,11/1/2013
986213,3-Mar,8932,21845.93005,4/1/2015,6162.34,5/1/2015
986214,5-Jan,6313,1673.56,12/1/2012,119.71,5/1/2016
986238,5-Jul,10899,27904.72,5/1/2015,626.03,3/1/2016
986277,Oct-97,6832,18671.88798,7/1/2014,7988.75,1/1/2016
986278,Jul-96,3364,12079.55,12/1/2011,12081.14,5/1/2016
986281,Mar-95,9857,32237.78611,12/1/2013,868.25,11/1/2013
986289,3-Mar,3191,19067.03001,8/1/2015,3532.94,8/1/2015
986291,7-Apr,4736,11276.84,4/1/2016,209.38,5/1/2016
986296,4-Mar,10748,13700.6324,7/1/2014,1523.74,8/1/2014
986300,Oct-00,237,29542.66146,5/1/2012,24922.9,10/1/2012
986302,May-87,16383,22386.90697,11/1/2013,12999.27,11/1/2013
986304,4-Apr,5200,10436.59714,6/1/2012,8094.53,6/1/2012
986308,Dec-94,22748,8228.57,3/1/2013,25.97,7/1/2013
986319,1-Jan,20799,20578.60001,11/1/2014,593.24,1/1/2016
986347,May-98,12180,28225.06,5/1/2016,523.45,4/1/2016
986370,Nov-97,18099,29590.53939,6/1/2013,18627.96,6/1/2014
986381,Oct-86,4147,23655.43783,11/1/2014,658.39,5/1/2016
986404,Apr-00,7710,17009.64999,11/1/2014,495.02,11/1/2014
986409,1-Jun,669,2483.566186,10/1/2014,71.38,6/1/2015
986416,Jun-90,349,15700.42495,8/1/2013,117.53,3/1/2014
986451,5-Dec,3985,4039.4,9/1/2013,169.66,1/1/2014
986458,Aug-98,10019,9832.291711,10/1/2013,3490.22,11/1/2013
986466,May-96,43365,12602.79,5/1/2016,233.69,5/1/2016
986474,Oct-92,1963,10958.93273,10/1/2014,619.58,10/1/2014
986476,Jan-91,46823,9381.07,10/1/2014,269.16,10/1/2014
986491,Jul-79,17450,5350.2,6/1/2012,648.93,11/1/2012
986535,Apr-91,6609,15095.35,8/1/2013,718.85,5/1/2016
986557,Feb-97,8567,8137.677699,3/1/2014,1986.43,5/1/2016
986567,3-Dec,10595,12527.15,10/1/2014,372.84,3/1/2016
986582,Oct-82,25464,17832.43817,7/1/2014,1976.95,8/1/2014
986598,Nov-65,12693,16435.18,10/1/2014,460.04,11/1/2014
986603,1-Feb,8130,10869.05007,11/1/2014,316.31,11/1/2014
986641,Mar-95,31876,37226.66,4/1/2016,690.15,5/1/2016
986646,3-Aug,5557,4422.603567,8/1/2013,1796.99,4/1/2016
986657,5-Dec,16009,11271.59812,7/1/2014,1253.87,5/1/2016
986667,Jun-89,18592,18237.79367,11/1/2013,10457.04,5/1/2016
986668,Nov-96,34979,20276.07001,10/1/2014,578.02,7/1/2015
986669,2-Oct,9888,4055.19416,10/1/2014,115.35,8/1/2015
986703,Jan-88,24199,18408.99001,11/1/2014,8.2,4/1/2016
986708,Nov-95,15008,5440.16,3/1/2013,37.28,5/1/2016
986723,Jul-85,1730,1746.77,11/1/2012,132.31,3/1/2013
